id,host_response_time,host_response_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,host_verifications_email,host_verifications_phone,host_verifications_reviews,host_verifications_facebook,host_verifications_government_id,calculated_host_listings_count,host_seniority
6341,within_an_hour,100.0,0,1,1,1,1,1,0,1,8,963
6342,within_an_hour,100.0,0,1,1,1,1,1,0,1,8,963
6343,within_an_hour,100.0,0,1,1,1,1,1,0,1,8,963
6344,within_an_hour,100.0,0,1,1,1,1,1,0,1,8,963
6345,within_an_hour,100.0,0,1,1,1,1,1,0,1,8,963
6346,,,0,1,1,1,1,1,0,1,1,2357
6347,,,0,1,0,1,1,1,0,0,1,1102
6348,,,0,1,0,1,1,0,0,0,1,1029
6349,,,0,1,0,0,1,1,0,0,1,1683
6350,within_an_hour,100.0,0,1,0,1,1,1,0,1,3,1114
6351,,,0,1,0,1,1,1,0,0,2,1208
6352,within_an_hour,100.0,0,1,0,1,1,1,0,0,1,2191
6353,,,0,1,1,1,1,1,0,1,1,1875
6354,within_a_few_hours,100.0,0,1,1,1,1,1,0,1,2,2061
6355,,,0,1,0,1,1,1,0,1,1,1911
6356,within_an_hour,100.0,1,1,0,1,1,1,0,1,2,1656
6357,within_a_few_hours,100.0,0,1,0,1,1,1,0,1,2,962
6358,within_an_hour,100.0,0,1,1,1,1,1,0,1,8,963
6359,within_an_hour,100.0,0,1,0,1,1,1,0,1,1,2358
6360,,,0,1,0,1,1,1,0,0,2,1477
6361,within_a_few_hours,100.0,1,1,1,1,1,1,0,1,2,965
6362,within_an_hour,100.0,1,1,0,1,1,1,0,0,1,962
6363,,,1,1,1,1,1,1,0,0,2,2872
6364,within_an_hour,100.0,0,1,0,1,1,1,0,1,2,1067
6365,within_a_few_hours,100.0,0,1,1,1,1,1,0,1,11,1061
6366,within_an_hour,100.0,0,1,1,1,1,1,0,1,2,1550
6367,within_an_hour,100.0,1,1,0,1,1,1,0,1,3,1042
6368,,,0,1,0,1,1,0,0,0,1,962
6369,within_an_hour,100.0,0,1,0,1,1,1,1,0,2,1860
6370,within_a_few_hours,100.0,1,1,1,1,1,1,0,1,2,965
6371,,,0,1,0,1,1,1,0,0,2,1144
6372,,,0,0,0,1,1,0,0,0,1,962
6373,within_an_hour,100.0,0,1,1,1,1,1,0,1,3,2731
6374,within_an_hour,85.0,0,1,0,1,1,1,0,1,44,1235
6375,within_a_day,80.0,0,1,0,1,1,1,0,1,10,1354
6376,within_an_hour,100.0,1,1,1,1,1,1,0,1,19,2438
6377,,,0,1,0,1,1,1,1,1,1,1852
6378,within_an_hour,100.0,0,1,0,0,1,1,0,0,2,1047
6379,within_an_hour,93.0,0,1,0,1,1,1,0,0,1,1010
6380,within_an_hour,100.0,0,1,0,1,1,1,0,1,3,1068
6381,,,1,1,0,1,1,1,0,1,1,961
6382,within_an_hour,100.0,0,1,1,1,1,1,1,1,2,1165
6383,within_an_hour,100.0,1,1,1,1,1,1,0,1,10,2736
6384,,,0,1,1,1,1,0,1,1,1,1056
6385,within_a_few_hours,100.0,0,1,1,1,1,1,0,1,1,2328
6386,within_an_hour,100.0,0,1,0,1,1,1,0,0,2,960
6387,,,0,1,1,1,1,1,0,1,1,1210
6388,within_an_hour,100.0,0,1,0,1,1,1,1,1,6,2686
6389,within_an_hour,100.0,0,1,0,1,1,1,0,1,31,1485
6390,within_an_hour,100.0,0,1,1,1,1,1,0,1,9,1036
6391,within_an_hour,100.0,1,1,1,1,1,1,0,1,1,1653
6392,within_an_hour,100.0,0,1,1,1,1,1,0,1,3,2763
6393,within_an_hour,99.0,0,1,0,1,1,1,0,1,27,959
6394,within_a_few_hours,100.0,0,1,1,1,1,1,1,1,2,1214
6395,within_an_hour,100.0,1,1,0,1,1,1,0,1,2,1034
6396,within_an_hour,100.0,1,1,0,1,1,1,0,1,22,2247
6397,within_an_hour,90.0,0,1,0,1,1,1,0,0,2,1792
6398,,,0,1,0,1,1,0,0,0,1,959
6399,,,0,1,0,1,1,1,0,1,2,2014
6400,within_an_hour,100.0,0,1,1,1,1,1,0,1,3,2086
6401,within_an_hour,90.0,0,1,0,1,1,1,0,0,2,1792
6402,,,0,1,0,1,1,1,0,0,1,959
6403,within_an_hour,100.0,0,1,0,1,1,1,1,0,1,1394
6404,within_an_hour,100.0,0,1,1,1,1,1,1,1,6,2525
6405,within_an_hour,100.0,1,1,1,1,1,1,0,1,6,1408
6406,within_an_hour,100.0,1,1,0,1,1,1,0,1,2,958
6407,within_an_hour,100.0,1,1,0,1,1,1,0,0,1,967
6408,within_a_few_hours,100.0,0,1,0,1,1,1,0,1,1,958
6409,within_an_hour,100.0,0,1,0,1,1,1,0,1,1,2069
6410,within_an_hour,100.0,1,1,0,1,1,1,0,1,1,1520
6411,within_an_hour,93.0,1,1,0,1,1,1,0,1,2,957
6412,within_an_hour,93.0,1,1,0,1,1,1,0,1,2,957
6413,within_an_hour,100.0,1,1,0,1,1,1,1,1,7,1207
6414,within_an_hour,100.0,1,1,0,1,1,1,1,1,7,1207
6415,within_an_hour,100.0,1,1,1,1,1,1,0,1,1,2679
6416,within_an_hour,100.0,0,1,1,1,1,1,0,1,3,2891
6417,within_an_hour,100.0,1,1,1,1,1,1,0,1,3,1264
6418,within_an_hour,100.0,0,1,1,1,1,1,0,1,1,1192
6419,within_an_hour,100.0,0,1,0,1,1,1,1,1,1,1580
6420,,,0,1,1,1,1,1,0,1,1,2592
6421,,,0,1,0,1,1,1,0,0,1,1077
6422,,,0,1,1,1,1,1,0,1,1,2429
6423,,,0,1,1,1,1,1,0,1,1,2045
6424,within_an_hour,100.0,0,1,0,1,1,0,0,1,14,1204
6425,,,0,1,0,1,1,0,0,1,1,1148
6426,within_an_hour,100.0,1,1,0,1,1,1,0,1,1,956
6427,within_an_hour,100.0,0,1,0,1,1,1,0,1,1,1646
6428,within_an_hour,100.0,1,1,0,1,1,1,1,1,2,1081
6429,within_an_hour,100.0,0,1,0,1,1,1,0,1,2,2073
6430,within_an_hour,100.0,0,1,0,1,1,1,0,1,1,956
6431,within_a_day,79.0,0,1,0,1,1,1,0,0,77,1719
6432,within_an_hour,100.0,1,1,1,1,1,1,1,1,7,3089
6433,,,0,1,0,1,1,1,0,1,1,1627
6434,within_an_hour,92.0,0,1,1,1,1,1,0,1,9,1484
6435,within_a_few_hours,89.0,0,1,1,1,1,1,0,1,24,2103
6436,within_an_hour,100.0,0,1,0,1,1,1,0,1,1,1548
6437,within_a_few_hours,100.0,0,1,0,0,1,0,1,0,1,1383
6438,,,0,1,0,1,1,1,0,0,1,985
6439,within_an_hour,98.0,0,1,0,1,1,1,0,1,3,1631
6440,,,0,1,0,1,1,1,0,1,1,1667
6441,,,0,1,0,1,1,1,0,0,2,1010
6442,within_an_hour,100.0,0,1,1,1,1,1,0,1,1,1151
6443,,,0,1,1,1,1,1,1,1,1,1345
6444,within_an_hour,100.0,1,1,0,1,1,1,0,1,1,955
6445,within_an_hour,100.0,1,1,0,1,1,1,0,1,2,955
6446,within_a_day,100.0,0,1,0,1,1,1,1,0,2,2006
6447,within_an_hour,100.0,1,1,1,1,1,1,1,1,7,3089
6448,within_an_hour,100.0,0,1,1,1,1,1,0,1,1,1462
6449,within_an_hour,100.0,1,1,0,1,1,1,0,1,8,2813
6450,within_an_hour,100.0,1,1,0,0,1,1,0,1,1,955
6451,,,0,1,0,1,1,1,0,1,1,967
6452,within_an_hour,93.0,0,1,0,1,1,1,0,1,3,1286
6453,,,0,1,0,1,1,1,0,1,1,1597
6454,within_an_hour,100.0,0,1,0,1,1,1,1,1,3,1447
6455,within_an_hour,100.0,0,1,1,1,1,1,0,1,2,2590
6456,within_an_hour,99.0,0,1,0,1,1,1,0,1,27,959
6457,within_an_hour,100.0,1,1,0,1,1,1,1,1,1,1978
6458,,,0,1,0,1,1,1,0,0,1,954
6459,within_an_hour,99.0,0,1,0,1,1,1,0,1,27,959
6460,,,0,1,0,1,1,0,0,0,1,1272
6461,within_an_hour,100.0,1,1,1,1,1,1,1,1,1,1937
6462,within_an_hour,100.0,1,1,0,1,1,1,1,1,2,2498
6463,,,0,1,1,1,1,1,1,1,1,1198
6464,,,0,1,1,1,1,1,0,1,1,954
6465,,,0,1,1,1,1,1,0,1,1,1972
6466,,,0,1,1,1,1,1,0,1,1,2012
6467,within_an_hour,100.0,0,1,0,1,1,1,0,1,1,953
6468,within_an_hour,99.0,0,1,0,1,1,1,0,1,26,1562
6469,,,0,1,0,1,1,1,0,1,3,1081
6470,within_an_hour,100.0,0,1,1,1,1,1,0,1,1,1738
6471,,,0,1,1,1,1,1,0,1,1,958
6472,within_an_hour,99.0,0,1,0,1,1,1,0,1,27,959
6473,,,0,1,1,1,1,1,0,1,1,2289
6474,within_a_few_hours,100.0,0,1,1,1,1,1,1,1,2,1819
6475,within_an_hour,100.0,0,1,1,1,1,1,0,1,3,2086
6476,,,0,1,0,1,1,0,0,0,1,953
6477,,,0,1,0,1,1,0,0,0,1,953
6478,within_an_hour,100.0,1,1,1,1,1,1,0,1,2,2148
6479,within_an_hour,100.0,0,1,1,1,1,1,0,1,5,1915
6480,,,0,1,0,1,1,0,0,0,1,953
6481,within_an_hour,100.0,0,1,1,1,1,1,1,1,1,1339
6482,within_an_hour,100.0,0,1,1,1,1,1,0,1,5,1915
6483,within_an_hour,100.0,0,1,1,1,1,1,0,1,5,1915
6484,within_an_hour,98.0,0,1,0,1,1,1,0,0,26,952
6485,,,0,1,0,1,1,1,0,0,2,1010
6486,within_a_few_hours,90.0,0,1,1,1,1,1,0,1,1,1837
6487,within_an_hour,99.0,0,1,0,1,1,1,0,1,27,959
6488,within_an_hour,99.0,0,1,0,1,1,1,0,1,27,959
6489,within_an_hour,100.0,1,1,0,1,1,0,0,1,1,953
6490,within_an_hour,99.0,0,1,0,1,1,1,0,1,27,959
6491,within_an_hour,100.0,0,1,0,1,1,1,0,1,1,952
6492,within_an_hour,94.0,0,1,0,1,1,0,0,1,252,1158
6493,within_an_hour,94.0,0,1,0,1,1,0,0,1,252,1158
6494,,,0,1,0,1,1,1,0,0,1,1722
6495,within_a_day,79.0,0,1,0,1,1,1,0,0,77,1719
6496,within_a_day,100.0,0,1,1,1,1,1,1,1,1,2105
6497,,,0,1,0,1,1,1,0,0,1,952
6498,within_a_day,100.0,0,1,1,1,1,1,0,1,1,2371
6499,within_an_hour,100.0,0,1,1,1,1,1,0,1,2,1588
6500,within_an_hour,100.0,0,1,0,1,1,1,0,0,3,975
6501,,,0,1,0,1,1,1,0,0,1,1816
6502,within_an_hour,100.0,1,1,1,1,1,1,0,1,15,2388
6503,within_an_hour,100.0,0,1,0,0,1,1,1,0,1,1414
6504,,,0,1,0,1,1,1,0,0,1,951
6505,within_an_hour,100.0,0,1,1,1,1,1,1,1,1,1294
6506,,,0,1,1,1,1,1,1,1,1,1590
6507,,,0,1,1,1,1,1,0,1,2,1380
6508,,,0,1,0,1,1,1,0,0,1,1025
6509,within_a_few_hours,90.0,0,1,0,1,1,1,0,1,36,1691
6510,within_a_few_hours,90.0,0,1,0,1,1,1,0,1,36,1691
6511,within_a_few_hours,90.0,0,1,0,1,1,1,0,1,36,1691
6512,within_a_few_hours,90.0,0,1,0,1,1,1,0,1,36,1691
6513,within_a_few_hours,90.0,0,1,0,1,1,1,0,1,36,1691
6514,within_an_hour,100.0,0,1,0,1,1,1,1,1,6,1027
6515,,,1,1,1,1,1,1,0,1,5,1987
6516,,,0,1,0,1,1,1,0,0,1,950
6517,within_an_hour,100.0,0,1,0,1,1,1,0,1,2,953
6518,within_an_hour,100.0,1,1,1,1,1,1,1,1,7,3089
6519,within_an_hour,100.0,1,1,1,1,1,1,1,1,7,3089
6521,within_an_hour,100.0,1,1,1,1,1,1,0,1,4,2394
6522,within_an_hour,100.0,1,1,1,1,1,1,1,1,7,3089
6523,within_a_few_hours,90.0,0,1,0,1,1,1,0,1,36,1691
6524,within_an_hour,100.0,1,1,0,1,1,1,1,1,1,1835
6525,within_an_hour,87.0,0,1,0,1,1,1,0,0,15,1405
6526,within_an_hour,87.0,0,1,0,1,1,1,0,0,15,1405
6527,within_an_hour,91.0,0,1,1,1,1,1,0,0,2,949
6528,,,0,1,0,1,1,0,1,0,1,1427
6529,within_an_hour,100.0,0,1,0,1,1,1,0,0,62,1616
6530,within_a_few_hours,100.0,0,1,1,1,1,1,0,1,1,1651
6531,within_an_hour,100.0,1,1,1,1,1,1,0,1,2,1090
6533,within_a_few_hours,100.0,0,1,1,1,1,1,1,1,2,1652
6534,within_an_hour,100.0,1,1,1,1,1,1,1,1,13,2332
6535,,,0,1,0,1,1,1,0,0,3,949
6536,,,0,1,0,1,1,1,0,0,1,949
6537,,,0,1,0,1,1,1,0,0,3,949
6538,,,0,1,1,1,1,1,0,1,1,2353
6539,,,0,1,0,1,1,0,1,0,1,1262
6540,within_an_hour,100.0,0,1,1,1,1,1,0,1,9,1036
6541,,,1,1,1,1,1,1,0,1,5,1987
6542,,,1,1,1,1,1,1,0,1,5,1987
6543,,,0,1,0,1,1,1,0,0,1,949
6544,within_an_hour,100.0,0,1,1,1,1,1,1,1,10,2791
6545,within_an_hour,100.0,0,1,0,1,1,1,0,0,10,980
6546,,,0,1,0,1,1,0,1,1,1,948
6547,,,0,1,1,1,1,1,1,1,1,1242
6548,within_an_hour,97.0,0,1,0,1,1,1,0,1,97,1187
6549,within_a_few_hours,100.0,0,1,0,0,1,0,1,0,1,1172
6550,,,0,1,0,1,1,0,0,0,1,948
6551,,,0,1,0,0,1,0,0,0,3,1023
6553,within_an_hour,100.0,1,1,0,0,1,1,1,1,2,1189
6554,within_a_few_hours,100.0,1,1,0,1,1,0,0,1,1,948
6555,,,0,1,0,0,1,1,0,0,1,1509
6557,within_an_hour,100.0,0,1,0,1,1,1,0,1,3,948
6558,,,0,1,0,1,1,1,0,0,1,1649
6559,within_an_hour,100.0,1,1,0,1,1,1,0,0,1,948
6560,within_an_hour,90.0,0,1,0,1,1,1,0,1,11,2725
6561,within_an_hour,100.0,0,1,0,1,1,1,0,0,8,1093
6562,within_a_few_hours,100.0,1,1,0,1,1,1,1,1,1,1279
6563,,,0,1,0,1,1,0,0,0,1,948
6564,,,0,1,1,1,1,1,0,1,1,2065
6565,within_an_hour,97.0,0,1,0,1,1,1,0,1,97,1187
6566,within_an_hour,100.0,1,1,1,1,1,1,1,1,2,2168
6567,within_an_hour,97.0,0,1,0,1,1,1,0,1,97,1187
6568,within_an_hour,97.0,0,1,0,1,1,1,0,1,97,1187
6570,,,0,1,0,1,1,1,1,1,1,1600
6571,within_a_day,79.0,0,1,0,1,1,1,0,0,77,1719
6572,within_an_hour,100.0,1,1,0,1,1,1,0,1,1,953
6573,within_a_few_hours,70.0,0,1,1,1,1,1,1,1,1,1688
6574,within_a_day,79.0,0,1,0,1,1,1,0,0,77,1719
6575,within_a_day,79.0,0,1,0,1,1,1,0,0,77,1719
6576,within_a_day,79.0,0,1,0,1,1,1,0,0,77,1719
6577,within_an_hour,100.0,0,1,1,1,1,1,0,1,1,1639
6578,within_a_few_hours,100.0,1,1,0,1,1,1,0,0,1,1606
6579,within_an_hour,100.0,0,1,1,1,1,1,1,0,5,2437
6580,within_an_hour,99.0,1,1,1,1,1,1,0,0,21,2742
6581,,,0,1,0,1,1,1,0,0,1,1472
6582,within_a_few_hours,90.0,0,1,0,1,1,1,0,1,36,1691
6583,within_an_hour,100.0,0,1,1,1,1,1,1,1,2,1361
6584,,,0,1,1,1,1,0,1,1,1,1010
6585,within_a_few_hours,90.0,0,1,0,1,1,1,0,1,36,1691
6586,within_an_hour,100.0,0,1,1,1,1,1,0,1,1,1854
6587,within_an_hour,100.0,0,1,0,1,1,1,0,0,6,1917
6588,within_an_hour,94.0,0,1,1,1,1,1,0,1,55,2978
6589,,,0,1,1,1,1,1,0,1,1,2386
6590,within_an_hour,100.0,0,1,0,1,1,1,0,1,1,946
6591,within_an_hour,100.0,1,1,0,1,1,1,0,1,22,2247
6592,within_a_few_hours,80.0,0,1,0,1,1,1,0,1,2,1595
6593,within_a_day,79.0,0,1,0,1,1,1,0,0,77,1719
6594,within_a_few_hours,80.0,0,1,0,1,1,1,0,1,2,1595
6595,within_an_hour,100.0,1,1,0,1,1,1,0,1,1,946
6596,within_an_hour,100.0,0,1,1,1,1,1,0,1,5,1297
6597,within_an_hour,100.0,1,1,1,1,1,1,1,1,1,1122
6598,,,0,1,1,1,1,1,1,1,1,946
6599,within_an_hour,86.0,0,1,1,1,1,1,0,1,1,1394
6600,within_a_day,100.0,0,1,1,1,1,1,1,1,1,1044
6602,within_an_hour,100.0,1,1,0,1,1,1,0,1,48,1085
6603,within_an_hour,100.0,0,1,0,1,1,1,0,1,31,3160
6604,within_a_few_hours,100.0,1,1,0,1,1,1,0,1,1,2060
6605,within_an_hour,100.0,1,1,0,1,1,1,0,0,2,1013
6606,,,0,1,0,1,1,1,0,1,1,946
6607,within_a_few_hours,100.0,0,1,0,1,1,1,0,1,5,2731
6608,,,0,1,0,1,1,1,0,0,1,946
6609,within_a_day,100.0,0,1,1,1,1,1,1,1,1,1273
6610,within_a_day,100.0,1,1,1,1,1,1,1,1,1,1301
6611,,,0,1,1,1,1,1,0,1,1,2012
6612,,,0,1,0,1,1,1,0,0,1,945
6613,,,0,1,0,1,1,1,0,1,2,1536
6614,within_an_hour,97.0,0,1,0,1,1,1,0,1,97,1187
6615,within_a_few_hours,100.0,0,1,0,1,1,1,0,1,1,1673
6616,within_an_hour,100.0,0,1,1,1,1,1,0,1,1,945
6617,within_an_hour,94.0,0,1,1,1,1,1,0,1,55,2978
6618,within_an_hour,100.0,0,1,1,1,1,1,0,1,66,1772
6619,,,0,1,0,0,1,1,0,0,1,962
6620,,,0,1,1,1,1,1,0,1,1,2102
6621,within_an_hour,100.0,0,1,1,1,1,1,0,1,66,1772
6622,,,0,1,1,1,1,1,0,1,1,1375
6623,within_an_hour,100.0,1,1,0,1,1,1,0,1,48,1085
6624,,,0,1,1,1,1,1,0,1,2,2451
6625,within_an_hour,90.0,0,1,1,1,1,1,1,1,2,1717
6626,within_an_hour,100.0,0,1,1,1,1,1,0,1,2,944
6627,within_a_few_hours,75.0,0,1,0,1,1,1,1,1,30,2561
6628,,,0,1,1,1,1,1,1,1,1,1053
6629,,,0,1,1,1,1,1,1,1,19,1318
6630,within_an_hour,100.0,0,1,1,1,1,1,0,1,1,1170
6631,within_an_hour,100.0,0,1,0,1,1,1,0,0,1,1178
6632,,,0,1,1,1,1,1,0,1,1,1781
6633,,,0,1,1,1,1,1,1,1,19,1318
6634,,,0,1,0,0,1,0,1,0,1,1657
6636,within_an_hour,100.0,1,1,0,1,1,1,0,1,48,1085
6637,,,0,1,1,1,1,1,1,1,19,1318
6638,within_an_hour,100.0,0,1,1,1,1,1,0,1,2,944
6639,,,0,1,0,1,1,1,0,0,2,1989
6640,within_an_hour,100.0,0,1,1,1,1,1,0,1,5,1890
6641,,,0,1,1,1,1,1,0,1,1,2116
6642,within_an_hour,100.0,1,1,1,1,1,1,0,1,2,2212
6643,within_an_hour,100.0,1,1,0,1,1,1,0,1,3,1104
6644,,,0,1,0,1,1,1,1,1,1,2677
6645,within_an_hour,100.0,0,1,0,1,1,1,0,0,10,980
6646,,,0,1,1,1,1,1,0,1,1,942
6647,within_an_hour,100.0,1,1,1,1,1,1,0,1,8,1166
6648,within_an_hour,100.0,0,1,0,1,1,1,0,1,10,2863
6649,within_a_day,57.0,0,0,0,1,1,1,0,1,1,942
6650,,,0,1,0,1,1,1,0,1,1,1027
6651,,,0,1,1,1,1,1,0,1,1,942
6652,within_an_hour,100.0,0,1,1,1,1,1,0,1,5,1915
6653,within_a_few_hours,100.0,1,1,0,1,1,1,0,1,3,2767
6654,,,0,1,0,0,1,0,0,0,1,942
6655,within_a_few_hours,90.0,0,1,1,1,1,1,1,1,20,1272
6656,,,0,1,1,1,1,0,0,1,1,981
6657,within_an_hour,100.0,1,1,0,1,1,1,0,1,1,941
6658,within_an_hour,100.0,0,1,0,1,1,1,1,0,2,941
6659,,,0,1,0,1,1,0,1,0,1,1306
6660,within_an_hour,100.0,0,1,1,1,1,1,0,1,1,1683
6661,,,0,1,0,1,1,1,0,1,2,1550
6662,,,0,1,0,1,1,1,0,0,1,941
6663,,,0,1,1,1,1,1,1,1,1,2807
6664,within_a_day,100.0,0,1,0,1,1,1,0,0,1,1220
6665,within_a_day,100.0,0,1,1,1,1,1,0,1,1,2042
6666,within_an_hour,100.0,1,1,0,1,1,1,0,1,1,1473
6667,within_an_hour,100.0,0,1,0,1,1,1,0,1,10,2677
6668,within_a_day,79.0,0,1,0,1,1,1,0,0,77,1719
6669,within_an_hour,100.0,0,1,0,1,1,1,0,1,10,2677
6670,within_an_hour,100.0,1,1,1,1,1,1,0,1,10,2736
6671,within_an_hour,100.0,1,1,0,1,1,1,0,0,1,941
6672,,,0,1,1,1,1,1,1,1,3,1319
6673,,,0,1,0,1,1,1,0,1,1,941
6675,,,0,1,0,1,1,0,0,0,1,941
6676,within_a_few_hours,90.0,0,1,0,1,1,1,0,1,36,1691
6678,within_an_hour,94.0,0,1,0,1,1,1,0,1,5,941
6679,within_a_few_hours,100.0,0,1,1,1,1,1,1,1,1,1447
6680,within_an_hour,100.0,0,1,1,1,1,1,0,1,3,957
6681,within_an_hour,100.0,0,1,1,1,1,1,0,1,3,957
6682,within_a_day,100.0,0,1,0,1,1,1,1,0,2,2006
6683,within_an_hour,100.0,0,1,0,1,1,1,0,1,1,949
6684,,,0,1,0,1,1,1,1,1,1,1400
6685,,,1,1,0,1,1,1,0,1,1,940
6686,,,0,1,0,1,1,1,0,1,1,1441
6687,,,0,1,1,1,1,1,0,1,1,2391
6688,,,0,1,0,1,1,1,0,0,1,1342
6689,,,0,1,0,1,1,0,0,0,1,940
6690,within_an_hour,100.0,0,1,0,1,1,1,0,1,10,2677
6692,within_an_hour,100.0,0,1,0,1,1,1,0,1,4,1500
6693,within_an_hour,96.0,0,1,1,1,1,1,1,1,4,1806
6694,within_an_hour,100.0,1,1,0,1,1,1,0,1,5,2484
6695,within_an_hour,100.0,0,1,1,1,1,1,0,1,11,1143
6696,within_an_hour,100.0,0,1,1,1,1,1,0,1,11,1143
6697,within_a_day,79.0,0,1,0,1,1,1,0,0,77,1719
6698,,,0,1,1,1,1,1,1,1,1,1537
6699,within_an_hour,100.0,1,1,0,1,1,1,0,1,3,1265
6700,within_a_few_hours,100.0,0,1,0,1,1,1,1,1,1,1079
6701,within_an_hour,85.0,0,1,0,1,1,1,0,0,6,948
6702,,,0,1,0,0,1,1,0,0,1,940
6703,within_an_hour,100.0,1,1,0,1,1,1,0,1,3,1104
6704,,,0,1,0,0,1,0,0,0,1,940
6705,,,0,1,1,1,1,1,0,1,1,1703
6706,,,0,1,0,1,1,0,0,1,1,940
6707,,,0,1,0,1,1,1,0,0,1,1725
6708,,,0,1,0,1,1,0,1,1,1,991
6710,,,0,1,1,1,1,1,1,1,1,2587
6711,within_an_hour,90.0,1,1,1,1,1,1,0,1,1,1482
6712,within_a_few_hours,100.0,1,1,0,0,1,1,0,1,1,939
6713,,,0,1,1,1,1,1,1,1,19,1318
6714,,,0,1,0,1,1,0,0,0,1,941
6715,within_an_hour,100.0,0,1,0,1,1,1,0,1,2,939
6716,,,0,1,0,1,1,1,0,0,1,1270
6717,,,0,1,1,1,1,1,1,1,1,1634
6718,,,0,0,0,1,1,0,0,0,1,939
6719,,,0,1,0,1,1,0,0,0,1,939
6720,within_an_hour,100.0,1,1,0,1,1,1,0,1,1,939
6721,,,0,1,0,1,1,0,0,0,1,939
6722,within_an_hour,100.0,1,1,1,1,1,1,0,1,2,1500
6723,within_an_hour,100.0,0,1,0,1,1,1,0,1,1,939
6724,,,0,1,0,1,1,1,0,1,1,2168
6725,within_an_hour,100.0,0,1,1,1,1,1,0,1,6,2032
6726,within_an_hour,100.0,1,1,0,1,1,1,0,1,2,2066
6727,within_an_hour,91.0,0,1,0,1,1,1,0,1,1,938
6728,,,0,1,1,1,1,1,1,1,1,1662
6729,within_an_hour,100.0,1,1,0,1,1,1,0,0,1,1578
6730,within_an_hour,95.0,0,1,0,1,1,0,0,0,19,938
6732,within_an_hour,95.0,0,1,0,1,1,0,0,0,19,938
6733,within_an_hour,95.0,0,1,0,1,1,0,0,0,19,938
6734,within_an_hour,95.0,0,1,0,1,1,0,0,0,19,938
6735,within_an_hour,95.0,0,1,0,1,1,0,0,0,19,938
6736,within_an_hour,95.0,0,1,0,1,1,0,0,0,19,938
6737,within_an_hour,95.0,0,1,0,1,1,0,0,0,19,938
6738,within_an_hour,95.0,0,1,0,1,1,0,0,0,19,938
6739,within_an_hour,95.0,0,1,0,1,1,0,0,0,19,938
6740,within_an_hour,95.0,0,1,0,1,1,0,0,0,19,938
6741,within_an_hour,95.0,0,1,0,1,1,0,0,0,19,938
6742,within_an_hour,80.0,0,1,1,1,1,1,0,1,26,2907
6743,,,0,1,0,1,1,1,0,0,1,2224
6744,,,1,1,1,1,1,1,0,1,5,1987
6745,,,0,1,0,0,1,1,0,0,1,1277
6746,,,0,1,1,1,1,1,0,1,2,1665
6747,,,0,1,1,1,1,1,0,1,1,2038
6748,within_an_hour,100.0,1,1,1,1,1,1,0,1,1,1331
6749,,,0,1,0,1,1,1,0,1,1,937
6750,,,0,1,1,1,1,0,1,1,1,2713
6751,within_an_hour,100.0,1,1,0,1,1,1,0,1,2,1789
6752,,,0,1,0,1,1,1,0,1,1,2488
6753,,,0,1,0,1,1,1,1,1,1,1134
6754,,,0,1,0,0,1,0,0,0,1,937
6755,within_an_hour,100.0,1,1,1,1,1,1,0,1,11,2774
6756,within_an_hour,86.0,0,1,1,1,1,1,0,1,1,1531
6757,,,0,1,1,1,1,1,0,1,1,1757
6758,within_a_day,80.0,0,1,0,1,1,1,0,1,2,2150
6759,,,0,1,0,1,1,0,0,0,1,937
6760,within_an_hour,100.0,0,1,1,1,1,1,1,1,1,2315
6761,within_an_hour,100.0,1,1,0,0,1,1,0,0,1,937
6762,within_an_hour,100.0,0,1,1,1,1,1,0,1,19,2336
6763,within_an_hour,100.0,0,1,1,0,1,1,0,1,2,937
6764,within_an_hour,99.0,0,1,0,1,1,1,0,1,50,1121
6765,within_a_few_hours,90.0,0,1,1,1,1,1,1,1,1,1028
6766,within_an_hour,100.0,0,1,0,1,1,1,0,1,4,948
6768,within_a_day,97.0,1,1,1,1,1,1,0,1,3,2913
6769,within_a_few_hours,80.0,0,1,0,1,0,1,0,0,1,955
6770,,,0,1,0,0,1,1,1,0,1,2899
6771,,,0,1,1,1,1,1,0,1,2,1647
6772,,,0,1,0,0,1,1,1,0,2,1195
6773,within_an_hour,100.0,1,1,0,1,1,1,1,1,1,2642
6774,,,0,1,0,1,1,0,0,0,1,936
6775,within_an_hour,100.0,1,1,0,1,1,1,0,0,1,936
6776,within_an_hour,100.0,0,1,1,1,1,1,0,1,1,936
6777,within_an_hour,100.0,0,1,0,0,1,1,0,0,1,948
6778,within_an_hour,100.0,1,1,0,1,1,1,0,1,2,1413
6779,within_an_hour,83.0,0,1,0,1,1,1,0,0,1,1176
6780,within_a_few_hours,100.0,0,1,1,1,1,1,0,1,2,2037
6781,,,0,1,0,1,1,0,0,0,1,936
6782,within_an_hour,99.0,0,1,0,1,1,1,0,1,50,1121
6783,within_an_hour,100.0,1,1,0,1,1,1,0,0,3,1992
6784,,,0,1,0,1,1,0,1,0,1,946
6785,,,0,1,0,1,1,1,1,1,1,957
6786,,,0,1,1,1,1,1,1,1,1,2571
6787,within_an_hour,100.0,0,1,1,1,1,1,0,1,6,2032
6788,within_an_hour,100.0,0,1,1,1,1,1,1,1,3,936
6789,,,0,1,0,1,1,1,0,1,1,1526
6790,,,0,1,0,1,1,0,0,0,1,1772
